media_id,caption,comments_count,like_count,media_product_type,media_type,permalink,timestamp,reach,saved,views,total_interactions,year,Not_reel,month,dayofweek,hour
18047759863069313,"Cari amici, è con immensa emozione che dopo lunghe ed estenuanti ricerche atte a scovare un bene di odierna rara caratura ovvero una borsa nera SEMPLICE che potesse essere indossata con disinvoltura anche da una come me che ne capisce di moda quanto Fantaghiró di hairstyling, ecco che @thebridgeitaly ha risposto alla mia richiesta disperata disegnando una stupenda e tranquillissima tracollina nera basic senza fronzoli-chiodi-borchie-proiettili-catene da neve o altri decori simili che potessero distrarre la mia già precaria dimestichezza dal trovarne l’apertura. \nGrazie siete i miei miti.\n #thebridge #ad #lovemythebridgebag",386,139337,FEED,IMAGE,https://www.instagram.com/p/Bv1Tu-SnpeM/,2019-04-04 12:03:57,1010.0,1142.0,0.0,140865.0,2019,True,4,Thursday,12
17862384367365811,"Oggi nelle stories ho raccontanto tante cose, ho parlato tanto e forse troppo, ma se vi va di ascoltarle capirete anche il motivo di questa foto oggi, l’ho voluta fare al volo col telefono: no filter no piallamento no correzione brufoli no correzione pori no lenti no nothing (jon snow) -a chi non ascolterà le storie sembrerò matta, ma tutto sommato per questa causa me l’accollo-  vvb sempre.",897,131024,FEED,IMAGE,https://www.instagram.com/p/Bv4RvaInrvW/,2019-04-05 15:44:16,1019.0,815.0,0.0,132736.0,2019,True,4,Friday,15
18019868764155169,Vi spiego come riesco a rovinare l’arte: @manuelakali amica e fotografa mi ha regalato quei miei suoi bellissimi ritratti per descrivere i quali ho cercato a lungo un nome che ne fosse all’altezza ma l’unico titolo di senso compiuto che sono riuscita a formulare in questa domenica di emicrania è “attaccarsi al tram series”. Ho altre qualità.,204,113028,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/Bv87eSPgIPR/,2019-04-07 11:05:53,948.0,511.0,0.0,113744.0,2019,True,4,Sunday,11
18020591923153941,Che l’abito non fa il monaco lo conferma il fatto che sono una capra totale a disegnare e che a Parigi ci sono stata solo una volta in tutta la vita ma a mia discolpa posso dire che una volta all’asilo ho usato il punteruolo spero valga come forma d’arte.,397,145472,FEED,IMAGE,https://www.instagram.com/p/BwCF0faAnhf/,2019-04-09 11:12:30,838.0,984.0,0.0,146853.0,2019,True,4,Tuesday,11
17876023231339522,Il mio posto preferito per tre ragioni:\n- c’e un albero di limone che ha il profumo del tempo che scorre felice .\n- c’è un tavolo di marmo che quando lo hai messo hai detto l’ho messo perchè cosí possiamo appoggiarci i fiori che ti piacciono e mi è sembrata una cosa carina da dire a un tavolo di marmo\n- c’e una bussola che ci vede sempre a Sud e secondo me è molto semplice e vuol dire che noi non ci si perde mica,134,64704,FEED,IMAGE,https://www.instagram.com/p/BwKPwTWg4R_/,2019-04-12 15:13:14,783.0,461.0,0.0,65299.0,2019,True,4,Friday,15
17993310619200288,Spesso vengo derisa perchè oltre ad usare un quantitativo di burrocacao ipoteticamente bastante a idratare il deserto del Gobi me lo spalmo anche  dall’attaccatura del naso fin sotto il mento ma tale combo clowniana non è comunque sufficiente ad impedire al vento di distruggermi la bocca in qualunque stagione rendendo il mio contorno labbra una perfetto omaggio ad un piatto di spaghetti al pomodoro mangiati con le mani e senza uso del tovagliolo.,763,110386,FEED,IMAGE,https://www.instagram.com/p/BwUSO6YgL5_/,2019-04-16 12:47:18,707.0,762.0,0.0,111911.0,2019,True,4,Tuesday,12
17843335387427176,Questo scatto di @marconofri amico e fotografo mi piace molto e quello che ho pensato ad un primo sguardo è stato va beh tutto sommato anche i capelli alle spalle non mi dispiacerebbero ma poi NO attenzione NON SIATE INGENUE: QUANDO TAGLIATE I CAPELLI ALLE SPALLE SE PENSATE CHE LE VOSTRE PUNTE RIMARRANNO AUTONOMAMENTE LISCE E PUNTANTI VERSO IL BASSO SIETE IN ERRORE PERCHÈ QUELLO CHE ACCADRÀ SARÀ LA CREAZIONE DI UNO SCIVOLO CON PUNTINE ALL’INSÚ AKA RAMPA DI LANCIO PER TUFFARVI NEL MARE DI RIMPIANTI CHE DIVORERANNO LA VOSTRA VITA DOPO QUELLA SCELTA ma la verità è che prima o poi ci passeremo tutte.,584,114107,FEED,IMAGE,https://www.instagram.com/p/Bwbvoq-gC6d/,2019-04-19 10:18:54,612.0,468.0,0.0,115160.0,2019,True,4,Friday,10
18056232904061937,"Questa foto è stata scattata esattamente il 21 Aprile dello scorso anno in Valsassina, a Maggio, mentre riabbracciavo la cascina di cui ho respirato i profumi di montagna nei miei primi anni di vita e poi ancora, ogni anno, per tutte le estati. \nVi auguro una Pasqua serena cosí, come è sereno per me dormicchiare appoggiata a un Ciliegio che mi conosce da sempre.",117,58980,FEED,IMAGE,https://www.instagram.com/p/Bwg9a5QgSdV/,2019-04-21 10:55:34,958.0,181.0,0.0,59278.0,2019,True,4,Sunday,10
18028567303132239,"Amici oggi non potrei essere più felice nel presentarvi finalmente i miei due nuovi EVER di @we.makeup su cui tanto abbiamo lavorato nell’ultimo periodo! \nHo pensato mille volte alla didascalia di questa foto ma l’emozione gioca brutti scherzi quindi il meglio che so fare è dirvi che: sono un nude chiamato UMILE e un rosso chiamato BORGHESE, sono il risultato di un lunga amicizia nata tantissimi anni fa tra me e i ragazzi di wemakeup, che con il prezioso aiuto di @beaborgonovo_mua ho cercato di fare due colori che fossero il più adatti possibile ad ogni incarnato e che spero tanto vi possano piacere. \nDa ogggi (fino ad esaurimento scorte) saranno disponibili SOLO ONLINE, sul loro sito. \nVi lascio lo swipe nelle storie che metteró in evidenza e dove mi premureró di farvi vedere tutto, SCUOCH-ROSSETTO INDOSSATO-IO CHE BALLO DALLA FELICITÀ E MOLTO ALTRO. \nGrazie a @we.makeup per avermi permesso di realizzare questo bellissimo progetto, ma soprattutto grazie a voi che mi consentite tutti i giorni di poter fare ció che amo.",1897,215146,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/BwmBQiKgaDo/,2019-04-23 10:05:18,1575.0,3508.0,0.0,220552.0,2019,True,4,Tuesday,10
18041910736112133,Qui a Trieste tutto bellissimo e benissimo se non fosse che ha battuto Roma come città con meno parcheggio d’Italia peró sono sicura che la visita al castello di Miramare mi  farà dimenticare tutti i dispiaceri riaggiorniamoci tra 9 ore quando finisco la coda alla biglietteria ciao a pra foco 🏰,468,154993,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/Bwt1Q-mgDkb/,2019-04-26 10:54:26,1324.0,600.0,0.0,156061.0,2019,True,4,Friday,10
17964589285262698,Finisce oggi la nostra gita Friulano/slovena che ha toccato Trieste-Pirano-Aquileia: è stato tutto molto bello e non mi pento di dire che torno a Milano lasciando qui una parte di me nello specifico la pallina sinistra del mio piercing che chissà dove per Giove mi é caduta RIP.,919,119737,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/Bwy--7Cgidw/,2019-04-28 10:55:33,734.0,324.0,0.0,120980.0,2019,True,4,Sunday,10
18033828499143563,Oggi nelle storie una rece umile dell’episodio 8x03 di Game of thrones mentre qui in foto due diapo del mio provino per Melisandre che peró non è andato a buon fine e come biasimarli visto che non so accendere manco il camino in campagna.,714,165949,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/Bw4SjDEgE-M/,2019-04-30 12:22:42,806.0,1199.0,0.0,167862.0,2019,True,4,Tuesday,12
18056175382076432,"Sto leggendo questo libro dove c’è una donna sola e ricca che si è costruita una casa incantata, come un posto molto bello dentro ad uno molto brutto. \nCome è il tempo fuori lo decide il suo umore: c’è l’estate se è felice e l’inverno quando è triste. Il libro poi non lo dice, ma mi piace immaginare che quando è ancora un po’ arrabbiata, ma lo vedi che vuole fare la pace, fuori sia più o meno così:",152,38588,FEED,VIDEO,https://www.instagram.com/p/BxAzrEOo351/,2019-05-03 19:46:55,3063.0,1886.0,0.0,40626.0,2019,False,5,Friday,19
17981844385243954,Oggi a Milano è tornato il sole e tutto sommato mi sento di dire che questo Dicembre non è affatto male per essere Maggio anzi davvero gradevole perchè esco la mattina con i moonboot e rientro con il trikini a posto cosí.,552,163075,FEED,IMAGE,https://www.instagram.com/p/BxH2a0zA2UC/,2019-05-06 13:24:46,1198.0,2397.0,0.0,166024.0,2019,True,5,Monday,13
17944312072284009,Oggi per festeggiare la Milano food week ci siamo fatti quattro risate alla IULM cucinando la mia ricetta della pasta al forno ma RIVISITATA (*FRITTA) dagli amici di @cucinadauomini; qua trovate una diapo di quando ormai avevamo già magnato tutto ma io ho comunque chiesto di immortalare il momento facendo una foto sopra la Pazzeska cucina @scavolini abbracciata al mio personalissimo concetto di “pentolino per du spaghi”. Grazie amici rifacciamolo!! #MfoodW #pastaalforno\n#Scavolini #lapiuamatadagliitaliani #econlemaniamore,138,52395,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/BxKwz2KgaLL/,2019-05-07 16:33:28,1516.0,118.0,0.0,52651.0,2019,True,5,Tuesday,16
17971502596247542,"Se io mai dovessi rimproverarmi non sarebbe certo per quello che dico, ma per quello che non dico o dico poco e dovrei dire, perchè quella di ricordare l’amore non è mica una cosa di poco ma di tutto conto.",263,136530,FEED,IMAGE,https://www.instagram.com/p/BxPkqnsAAgN/,2019-05-09 13:23:33,1396.0,2239.0,0.0,139032.0,2019,True,5,Thursday,13
18064110715040021,Niente amici noi ci abbiamo provato ma dopo un’ora sotto i ferri arriccianti le uniche onde che hanno tenuto sui miei capelli sono quelle radio che abbiamo poi usato per trasmettere a tutta Italia la nostra resa incondizionata tornando a farli lisci: per fortuna almeno l’hennè Botanea di @lorealpro è un amico fedele che non delude mai.,664,108659,FEED,VIDEO,https://www.instagram.com/p/BxSHptOoAmN/,2019-05-10 13:10:23,4010.0,1631.0,0.0,110956.0,2019,False,5,Friday,13
17998026574211944,"Ecco che se ci peso insieme abbiamo fatto tanto, siamo state a New York e siamo tornate il 10 settembre del 2001, abbiamo mangiato i Pierogi a Varsavia, preso un’insolazione a Miami, abbiamo mangiato la paella a Barcellona, fotografato i tramonti dell’Isola d’Elba e bevuto l’Horchata a Valencia; insieme abbiamo vinto tante battaglie, sopraffatto demoni oscuri e curato ferite profonde.\nEppure non ti ho ancora perdonata per quella volta in cui mi hai regalato un anello di plastica dicendomi che eri la regina di Scozia e io l’ho indossato per tutte le elementari dicendo che mia madre era l’erede di Maria Stuarda, venendo chiaramente e giustamente presa per matta. Ti voglio bene. ❤️",412,127270,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/BxW6AboglWV/,2019-05-12 09:44:43,945.0,881.0,0.0,128563.0,2019,True,5,Sunday,9
18067014679039137,"Se penso a Magnum mi viene sempre in mente questo ricordo. \nQuando ero piccina il martedì sera i miei genitori andavano sempre al cinema e per badare a noi fratelli arrivava a casa la nonna Etta; per me quella era una serata bella per due motivi: primo ci era concesso andare a letto più tardi e secondo quando arrivava nonna il mio babbo comprava sempre la confezione da 4 MAGNUM e li lasciava nel freezer per lei. \nIl Magnum era il gelato dei grandi, io non lo potevo mangiare, ma lo desideravo così tanto che le dicevo: “nonna, di’ a babbo che ne hai mangiati due, così posso mangiarlo anche io!”\nPenso che babbo abbia sempre saputo di questa concessione, ma mi lasciava comunque credere di avere un segreto in comune con lei, mi ha lasciato un ricordo dolce e divertente di quando ancora nonna la televisione la capiva e ci guardavamo insieme, mangiando il nostro Magnum, un film che sicuramente mamma non avrebbe approvato. #neverstopplaying @magnum #Dreamer #ad #MagnumCannes #TrueToPleasure",384,150633,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/BxkC77fCn2s/,2019-05-17 12:12:53,819.0,468.0,0.0,151485.0,2019,True,5,Friday,12
18040956925083296,Non capisco tutte queste lamentele sul tempo cioè mi pare ci siano stati anche dicembri più freddi raga e poi dai cerchiamo di non pensare alla pioggia concentrariamoci sulle cose belle dopo tutto siamo alle porte del panettone dei mercatini del cenone e della vigilia non adorate anche voi l’atmosfera del Natale?,602,173658,FEED,IMAGE,https://www.instagram.com/p/Bxo9yoqisTb/,2019-05-19 10:04:07,1018.0,1170.0,0.0,175430.0,2019,True,5,Sunday,10
17909500210307432,"Ritratto della fine di un pomeriggio di Maggio che si intitola: due modi diversi di affrontare la scelta degli elettrodomestici, lavatrici su tela, 2019. #movingwithunieuro @unieuro",210,111420,FEED,IMAGE,https://www.instagram.com/p/BxxXb7bi6sf/,2019-05-22 16:22:08,1143.0,386.0,0.0,112016.0,2019,True,5,Wednesday,16
17846794399452240,"“È entrato il ragazzo che ti piace e ti sta guardando, girati ma con discrezione”\nIo: “Certo figurati”\nSempre io:",523,150608,FEED,IMAGE,https://www.instagram.com/p/BxzdOPpCucC/,2019-05-23 11:51:11,1115.0,1433.0,0.0,152564.0,2019,True,5,Thursday,11
17850547789442294,"Su quello che ho pensato ieri di voi e di noi c’è qualche specifica in più nelle storie, ma in generale essere al mio festival di musica preferito, reporter per gli amici di @jowae_italia che da tempo immemore sono i miei angeli della skincare, a sentire cantare la mia band preferita che per giunta ha come cantante il mio compagno di vita per sempre, é stato proprio UNA BOMBA INCREDIBILE.\nHo cercato la foto migliore che ho trovato, ma come potete vedere scorrendo, il “percorso per raggiungerla” è stato arduo. \nA dopo amici, stesso posto stessa ora.",107,62068,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/Bx4jfMJCLzu/,2019-05-25 11:22:07,702.0,201.0,0.0,62376.0,2019,True,5,Saturday,11
18052116919098429,Tratto da una (triste) storia vera: qui era quando Romi ha chiesto al pubblico se era d’accordo che lui si tuffasse a capofitto e andasse fino al bar in stage diving e io da fidanzata ansiosa e preoccupata ho gridato un NOOOOOOOOOOOOOOO fortissimo che è stato totalmente incagato al punto tale che quattro secondi netti dopo questa diapo era in cima un gazebo di 4 metri a fare ciao con la manina.,145,133015,FEED,IMAGE,https://www.instagram.com/p/Bx7mdxKCiw3/,2019-05-26 15:45:52,1029.0,636.0,0.0,133796.0,2019,True,5,Sunday,15
17847122206450681,"Come vi ho raccontato più approfonditamente nelle storie, oggi in qualità di Ambassador italiana di @airc.it sono andata all’IFOM a conoscere un po’ più da vicino i ricercatori e i meccanismi raffinati e complicatissimi che ogni giorno mettono in atto per trovare soluzioni innovative che possano davvero fare la differenza nella dura e longeva lotta contro il cancro. \nMi hanno dato anche un camice realizzando cosí un mio piccolo sogno: che non me la faccio la foto alla meredith grey?",126,67650,FEED,IMAGE,https://www.instagram.com/p/Bx-UPREiO--/,2019-05-27 17:04:19,950.0,199.0,0.0,67975.0,2019,True,5,Monday,17
17886679303349475,"Ieri a Spoleto io e Romi abbiamo consacrato un nuovo e importante inizio ma non ho ancora fatto un post poetico in merito, eccolo.",316,42780,FEED,IMAGE,https://www.instagram.com/p/ByDFpvjiFQW/,2019-05-29 13:33:04,807.0,1231.0,0.0,44327.0,2019,True,5,Wednesday,13
18066513202071806,Ovviamente ho scattato trecento foto prima di selezionare queste tre perchè sapete che vestita elegante mi sento sempre un po’ impacciata peró questo vestito di @ateliereme mi sembrava un bellissimo papavero e quindi ho cercato un divano che fosse un prato. \nHo fatto del mio meglio. #EmeForPaola #EmeGirl,644,168779,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/ByI4emdiid0/,2019-05-31 19:33:23,906.0,707.0,0.0,170130.0,2019,True,5,Friday,19
17950762429304291,Diapositiva di come sarei stata se nel 2011 mi avessero preso come comparsa in Game of thrones nella parte di umile popolana Dothraki. #nubilatury,196,150097,FEED,IMAGE,https://www.instagram.com/p/ByLLpC2CpBC/,2019-06-01 16:59:19,1086.0,557.0,0.0,150850.0,2019,True,6,Saturday,16
17865559498397050,Scusate ho fatto tante foto perché finalmente ho trovato un paese che ha la palette perfetta per un autunno come me quindi sto cercando di fare scorta per quando poi torneró a Milano e il massimo a cui potró puntare sarà il mio ficus bejamin sul balcone.,274,168784,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/ByNDtRkiBR-/,2019-06-02 10:28:28,982.0,694.0,0.0,169752.0,2019,True,6,Sunday,10
17899307839324219,Come vedete oggi ho cambiato totalmente colore della tuta perchè mi piace variare e provare sempre cose nuove in particolare questo è il look che ho scelto per essere derubata da un local in piazza Jemaa el-Fna. Spero vi piaccia! #inculata #total #look #lukoftheday #rapina #ciulaoftheday,334,124114,FEED,IMAGE,https://www.instagram.com/p/ByP7HDsCVrB/,2019-06-03 13:11:04,809.0,388.0,0.0,124836.0,2019,True,6,Monday,13
17855567308427882,"Pensavate che avessi finito i vestiti della palette umile? Eheh invece no! Eccone un altro che userò per ANNUNCIARE UFFICIALMENTE IL RITORNO SUL SITO di @we.makeup DI UMILE E BORGHESE! Sono tornati disponibili e acquistabili per tutti senza preordine nè nulla, sembrava impossibile ma ce l’abbiamo fatta! \nSono felicissima e ora posso comprarmi altri dieci vestiti dello stesso colore sicura di avere per sempre un rossetto da abbinarci! Per info&tavoli ci sono le storie di oggi e quelle in evidenza forever con le vostre prove!",130,97431,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/BySZOkpC-gR/,2019-06-04 12:12:43,754.0,253.0,0.0,97814.0,2019,True,6,Tuesday,12
18050449576124806,"Questa è l’ultima foto che ho di Marrakesh e quando l’ho scattata ho pensato subito che la caption sarebbe stata “IL MONDO DELLE IDEE” per il DIVERTENTISSIMO collegamento fra il mio ingegno e le tante lampadine accese ma ho pensato che la battuta facesse così cagare che Platone sarebbe venuto a cercarmi in sogno solo per cantarmi “questa non l’ho capita ma ti credo sulla fiducia, questa non mi ha fatto ridere, ma io rido per simpatia”.",135,106006,FEED,IMAGE,https://www.instagram.com/p/ByXVIOgCpVu/,2019-06-06 10:13:06,1033.0,471.0,0.0,106612.0,2019,True,6,Thursday,10
17971127902270376,"Oggi una domenica scandita dall’ansia. \nDomani inizio un progetto nuovo e molto grande, motivo per cui mi scuso in anticipo se questa settimana faró più fatica ad essere qui presente con la stessa costanza, per la pace delle orecchie di molti. Come tutti i progetti importanti, anche questo si porta dietro un grande silenzio che spero peró di poter rompere quanto prima; per me sarà una grande prima volta e dalle sette di stamattina siedo fissando i piedi del letto e mi chiedo se ne saró in grado o se sono già destinata a fare una brutta figura. Sono stata sempre una grande emotiva e a 28 anni suonati non ho ancora capito se questo modo di affrontare le cose, se queste emozioni così dritte in faccia e così mal gestite mi abbiano in definitiva aiutato o creato ulteriori difficoltà. Come vi dicevo guardo i piedi del letto e, per fortuna, da qui, vedo un mosaico di momenti felici. \nMi sento giá più serena.",427,119555,FEED,IMAGE,https://www.instagram.com/p/ByfYJY7Cfgk/,2019-06-09 13:13:24,1446.0,1152.0,0.0,121134.0,2019,True,6,Sunday,13
18056416171117167,"Oggi è il tuo trentunesimo compleanno e anche se quello che c’era da dire te l’ho già detto, una cosa piccola io la voglio proprio gridare a tutti, perché quando ti guardo la penso sempre, io ti studio e mi dico ma quanto sono fortunata che l’anima più pura che io abbia mai conosciuto e la persona più intelligente con cui abbia mai parlato sono poi la stessa persona, che poi è anche il mio fidanzato, che poi sei tu.",876,162458,FEED,IMAGE,https://www.instagram.com/p/BykdSUkCXFo/,2019-06-11 12:34:31,1480.0,2275.0,0.0,165610.0,2019,True,6,Tuesday,12
17853864220443077,"Non mi ricordavo più cosa volesse dire alzarsi tardi la mattina e devo dire che è proprio una figata confermatissimo: non ho fatto altro dalle 9 se non rimanere in mutande nel letto mangiando i cereali direttamente dalla confezione con le mani senza manco il latte e guardardando vecchie foto belle come questa che mi ha scattato di nascosto @lasagnetti a Marrakesh. Ora mi lavo, torno un essere civilizzato ed esco.",209,141273,FEED,IMAGE,https://www.instagram.com/p/ByugqYzijwd/,2019-06-15 10:16:25,1231.0,653.0,0.0,142135.0,2019,True,6,Saturday,10
17852600680455969,"E cosí è finita anche questa incredibile avventura che non vedo l’ora di potervi raccontare da cima a fondo: è stato bellissimo essere truccata e vestita da vera donna adulta che ha imparato ad assumersi le proprie responsabilità, ora però torno alla alla mia solita vita vissuta vestendomi da dodicenne con le platform sperando che mia madre mi aiuti a compilare l’F24.  Ps FOTO CON ORECCHIE SCOPERTE STO MIGLIORANDO",228,86156,FEED,VIDEO,https://www.instagram.com/p/By2ds26Do4M/,2019-06-18 12:27:13,3412.0,731.0,0.0,87115.0,2019,False,6,Tuesday,12
18067754518074364,"Oggi sono 29 ed effettivamente c’è da mettersi le mani nei capelli perchè mi sembra ieri che collezionavo le figurine dei backstreet boys, che la sera prima di dormire inserivo una cassetta VHS e cliccavo REC per registrare la puntata di streghe che essendo alle 21 avrei potuto vedere solo il giorno seguente, che appendevo i poster di Cioè sulle pareti della mia stanza e speravo che per il compleanno mi regalassero le Fornarina; invece di anni ne sono passati parecchi, ma nonostante tutto, posso dire con assoluta certezza, che questo è senz’altro il periodo più felice della mia vita.",3776,230922,FEED,IMAGE,https://www.instagram.com/p/By9ql8Si2Tm/,2019-06-21 07:31:48,1102.0,1060.0,0.0,235758.0,2019,True,6,Friday,7
18077124445051697,Ve lo giuro quando siamo arrivate qui al Party Like a Deejay io e alice abbiamo cercato per ore di fare una foto insieme dove sembrassimo due persone a modo vestite carine col nostro total luk @hm ma l’unica cosa che sono riuscita a fare è dirle al mio tre saltiamo per poi giocarmi lo scherzone da simpatica umorista e rimanere ferma: ho riso solo io. \n#HMxMe #HMlovesDeejay,197,115667,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/BzBR-P6iQfW/,2019-06-22 17:13:38,974.0,485.0,0.0,116350.0,2019,True,6,Saturday,17
17910577351314760,Cosí è come mi immagino sarebbe stato il mio ruolo nel Grande Gatsby se Leonardo di Caprio avesse compreso le mie potenzialità ma credo che quel mignolo alzato abbia tradito la mia provenienza umile.,189,115114,FEED,IMAGE,https://www.instagram.com/p/BzDD-9KCfhE/,2019-06-23 09:49:53,980.0,513.0,0.0,115816.0,2019,True,6,Sunday,9
17891018404353712,"Nei mesi passati vi ho raccontato che quest’anno sono stata scelta come  ambasciatrice del bellissimo progetto autostima di @dove e proprio a questo proposito, negli scorsi giorni trascorsi al mare, ho riflettuto su come per me l’estate sia diventata più bella da quando ho smesso di farmi problemi a riporre matite e correttori copri brufoli dell’ultimo minuto nella trousse; se penso a quando avevo vent’anni, non avevo mezza piega sul viso eppure in spiaggia ci andavo sempre truccata e preoccupata di essere smascherata nelle mie imperfezioni, ora ne ho 29 e, nonostante qualche segno del tempo che passa si inizi a vedere, io al mare ci vado felice, struccata e con un sorriso cosí grande. #beconfidentgirl #Doveprogettoautostima",402,131661,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/BzFt2T4C1_P/,2019-06-24 10:34:11,1264.0,561.0,0.0,132625.0,2019,True,6,Monday,10
17863614349424753,Io e @pollocavofficial in grinta massima perchè stiamo per affrontare un tris di primi che il cenone di Natale è un apostrofo rosa fra le parole perfavore spostati.,85,61517,FEED,IMAGE,https://www.instagram.com/p/BzL4_5ZI-wL/,2019-06-26 20:07:03,1582.0,216.0,0.0,61818.0,2019,True,6,Wednesday,20
18051260638093538,"Amici visto che ne abbiamo parlato nelle storie ne approfitto per ribadire il concetto anche qui. Per riassumervi la premessa, una ragazza oggi in direct, scherzando, mi ha scritto che anche io come lei avevo dei segni sotto l’occhio che ironicamente si dice vengano a chi “ha pianto troppo”, implicitamente connotandole di una natura infausta; cosí le ha detto il chirugo e questo parere tecnico aggiunto al di lei parere personale, condizionato dalle foto piallate e ritoccate che tutti i giorni vede sui social, le hanno impiantato la convizione di doversi ritoccare in tutte le foto attendendo di sottoporsi ad una blefaroplastica. Ora, questo episodio mi ha fatto riflettere e preoccupare. Temo si sia perso completamente il contatto con la realtà e questo è principalmente dovuto al fotoritocco che col tempo ha a tal punto alzato l’asticella della “normalità”, da rendere inaccettabili cose che neanche dovrebbero notarsi. Le rughe che abbiamo sotto, sopra o intorno agli occhi sono rughe di espressione che riconsegnano il nostro viso ad una preziosa unicità, non sono solchi che la blefaroplastica deve piallare rendendoci uguali ai cloni che ormai padroneggiano il web. \nVolersi vedere più belle con un po’ di trucco, scegliere la foto in cui si è venute meglio, fasi una piega o un colore che ci valorizzano è più che giusto se ci fa sentire meglio, ma non vediamo mostri dove non ce ne sono e SOPRATTUTTO non viviamo nel costante paragone con ció che vediamo su internet, almeno fino a che non cesserà di esistere un divario tale tra foto e realtà, da farci sentire tutte cesse senza speranza. Mi piace pensare che le mie, di rughe, siano venute perchè nella vita ho riso tanto, e allora perchè dovrei piallarle? GUARDATELO TUTTI QUANTO SONO FELICE.",921,211727,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/BzNmP7EIEsh/,2019-06-27 12:01:42,1339.0,3647.0,0.0,216295.0,2019,True,6,Thursday,12
17920619689307437,Cosa rende il comple di @aperolspritzitalia bellissimo:\n- non vedevo venezia da 15 anni e mi sembra davvero incredibile anche con il 300% di turisti figuriamoci quando è più tranquilla\n- Canta max gazzè a cui voglio benissimo\n- Sto facendo un ape in piazza San Marco con un Aperolspritz e tanta musichina\n- Ci sono un sacco di cicchetti da mangiare\n#aperol100 #ad #happytogether,165,79004,FEED,IMAGE,https://www.instagram.com/p/BzTpeGpId2r/,2019-06-29 20:25:17,939.0,253.0,0.0,79422.0,2019,True,6,Saturday,20
18048466558176772,"C’e un momento nella vita di quasi ogni figlia e quindi di quasi ogni donna, in cui quasi per caso e senza avere il tempo di registrarlo come puntale accadimento, ci si accorge che la propria mamma, quella che fino a ieri era solo e soltanto la mamma, è ora ed è sempre stata prima di tutto una donna; non dico che sia sempre facile percepire questo sottile passaggio, peró poi quello che ho pensato è stato che se per dire io potessi scegliere, così per gioco, vorrei proprio diventare una donna come la mia mamma, che oggi compie 62 anni, ed è quella più cazzuta che io conosca.",1077,130021,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/BzgLVBtig6R/,2019-07-04 17:12:02,1108.0,1110.0,0.0,132208.0,2019,True,7,Thursday,17
17869455664413727,"Ho pianto dall’inizio della cerimonia alla fine ma nonostante il trucco colato penso sia ancora un buon momento per postare una foto ricordo con questa sposa meravigliosa prima che io mi levi definitivamente le scarpe e inizi a fare lo sgambetto alle damigelle per prendere al volo il bouquet, vi aggiorno. #EmeForPaola",565,225676,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/Bzi1WVYoPDp/,2019-07-05 17:57:42,1200.0,1685.0,0.0,227926.0,2019,True,7,Friday,17
17870125123413052,// Un esempio di periodo ipotetico del terzo tipo o dell’irrealtà in cui il fatto ipotizzato nella subordinata appartiene alla sfera dell'impossibile o non può più accadere.//,227,42094,FEED,VIDEO,https://www.instagram.com/p/Bzp8X9EhiJd/,2019-07-08 12:20:35,3370.0,2781.0,0.0,45102.0,2019,False,7,Monday,12
17846209570508036,Questa volta dopo l’applicazione della mia ormai BFF polvere di henna di @lorealpro ho preso una decisione davvero padza cresi e ho scelto di PROVARE A FARE delle onde del tipo moderno “bichuweis” nonostante i miei capelli reggano la piega come un un tessuto in neoprene; le speranze erano davvero ai minimi storici ma poi la sorpresa: GUARDA IL VIDEO CHE HA COMMOSSO IL UEB. #botanea,1382,182355,FEED,VIDEO,https://www.instagram.com/p/BzvU72mhOQ5/,2019-07-10 14:26:50,4434.0,3631.0,0.0,187368.0,2019,False,7,Wednesday,14
